"hotel","fecha_ocupacion","numero_de_habitaciones","venta_por_alojamiento","numero_de_habitaciones_reservas","venta_por_alojamiento_reservas","dif_ocup","dif_ingresos","dif_ocup_porc","dif_ingresos_porc","flag_anomalia"
"SPA","16/3/2021","28","0","0","0","-28","0","-1",,"1"
"SPA","17/3/2021","9","0","0","0","-9","0","-1",,"1"
"SPA","18/3/2021","10","922","1","1522","-9","600","-0.9","0.6507592190889371","1"
"SPA","19/3/2021","13","562","4","1522","-9","960","-0.692307692","1.708185053380783","1"
"SPA","20/3/2021","48","17546","4","1522","-44","-16024","-0.916666666","-0.913256582696911","1"
"SPA","21/3/2021","11","863","1","1758","-10","895","-0.909090909","1.037079953650058","1"
"SPA","22/3/2021","11","1043","1","1758","-10","715","-0.909090909","0.6855225311601151","1"
"SPA","23/3/2021","10","0","0","0","-10","0","-1",,"1"
"SPA","24/3/2021","12","4707","0","0","-12","-4707","-1","-1","1"
"SPA","25/3/2021","14","5372","2","713","-12","-4659","-0.857142857","-0.8672747580044676","1"
"SPA","26/3/2021","18","5367","6","1348","-12","-4019","-0.666666666","-0.7488354760573878","1"
"SPA","27/3/2021","38","1009","7","2667","-31","1658","-0.815789473","1.643211100099108","1"
"SPA","28/3/2021","34","1761","3","3251","-31","1490","-0.911764705","0.8461101646791596","1"
"SPA","29/3/2021","13","1380","3","2430","-10","1050","-0.769230769","0.7608695652173914","1"
"SPA","30/3/2021","5","1763","5","4003","0","2240","0","1.2705615428247305","0"
"SPA","31/3/2021","3","938","3","2048","0","1110","0","1.183368869936034","0"
"SPA","1/4/2021","5","1965","5","3563","0","1598","0","0.8132315521628499","0"
"SPA","2/4/2021","41","3428","11","6610","-30","3182","-0.731707317","0.9282380396732789","1"
"SPA","3/4/2021","34","140","4","1100","-30","960","-0.882352941","6.857142857142857","1"
"SPA","4/4/2021","1","620","1","1100","0","480","0","0.7741935483870968","0"
"SPA","5/4/2021","0","0","0","0","0","0",,,"0"
"SPA","6/4/2021","0","0","0","0","0","0",,,"0"
"SPA","7/4/2021","1","243","1","195075","0","194832","0","801.7777777777778","0"
"SPA","8/4/2021","2","865","2","196297","0","195432","0","225.9329479768786","0"
"SPA","9/4/2021","7","768","7","196720","0","195952","0","255.14583333333334","0"
"SPA","10/4/2021","7","1247","7","196720","0","195473","0","156.75461106655973","0"
"SPA","11/4/2021","0","0","0","0","0","0",,,"0"
"SPA","12/4/2021","0","0","0","0","0","0",,,"0"
"SPA","13/4/2021","0","0","0","0","0","0",,,"0"
"SPA","14/4/2021","0","0","0","0","0","0",,,"0"
"SPA","15/4/2021","0","0","0","0","0","0",,,"0"
"SPA","16/4/2021","3","-480","3","0","0","480","0","-1","0"
"SPA","17/4/2021","4","-480","4","0","0","480","0","-1","0"
"SPA","18/4/2021","0","0","0","0","0","0",,,"0"
"SPA","19/4/2021","0","0","0","0","0","0",,,"0"
"SPA","20/4/2021","0","0","0","0","0","0",,,"0"
"SPA","21/4/2021","0","0","0","0","0","0",,,"0"
"SPA","22/4/2021","0","0","0","0","0","0",,,"0"
"SPA","23/4/2021","3","-480","3","0","0","480","0","-1","0"
"SPA","24/4/2021","24","-480","3","0","-21","480","-0.875","-1","1"
"SPA","25/4/2021","21","0","0","0","-21","0","-1",,"1"
"SPA","26/4/2021","0","0","0","0","0","0",,,"0"
"SPA","27/4/2021","0","0","0","0","0","0",,,"0"
"SPA","28/4/2021","0","0","0","0","0","0",,,"0"
"SPA","29/4/2021","0","0","0","0","0","0",,,"0"
"SPA","30/4/2021","0","0","0","0","0","0",,,"0"
"SPA","1/5/2021","0","0","0","0","0","0",,,"0"
"SPA","2/5/2021","0","0","0","0","0","0",,,"0"
"SPA","3/5/2021","0","0","0","0","0","0",,,"0"
"SPA","4/5/2021","0","0","0","0","0","0",,,"0"
"SPA","5/5/2021","0","0","0","0","0","0",,,"0"
"SPA","6/5/2021","0","0","0","0","0","0",,,"0"
"SPA","7/5/2021","0","0","0","0","0","0",,,"0"
"SPA","8/5/2021","0","0","0","0","0","0",,,"0"
"SPA","9/5/2021","0","0","0","0","0","0",,,"0"
"SPA","10/5/2021","0","0","0","0","0","0",,,"0"
"SPA","11/5/2021","0","0","0","0","0","0",,,"0"
"SPA","12/5/2021","0","0","0","0","0","0",,,"0"
"SPA","13/5/2021","0","0","0","0","0","0",,,"0"
"SPA","14/5/2021","0","0","0","0","0","0",,,"0"
"SPA","15/5/2021","0","0","0","0","0","0",,,"0"
"SPA","16/5/2021","0","0","0","0","0","0",,,"0"
"SPA","17/5/2021","0","0","0","0","0","0",,,"0"
"SPA","18/5/2021","0","0","0","0","0","0",,,"0"
"SPA","19/5/2021","0","0","0","0","0","0",,,"0"
"SPA","20/5/2021","0","0","0","0","0","0",,,"0"
"SPA","21/5/2021","0","0","0","0","0","0",,,"0"
"SPA","22/5/2021","0","0","0","0","0","0",,,"0"
"SPA","23/5/2021","0","0","0","0","0","0",,,"0"
"SPA","24/5/2021","0","0","0","0","0","0",,,"0"
"SPA","25/5/2021","0","0","0","0","0","0",,,"0"
"SPA","26/5/2021","0","0","0","0","0","0",,,"0"
"SPA","27/5/2021","0","0","0","0","0","0",,,"0"
"SPA","28/5/2021","0","0","0","0","0","0",,,"0"
"SPA","29/5/2021","0","0","0","0","0","0",,,"0"
"SPA","30/5/2021","0","0","0","0","0","0",,,"0"
"SPA","31/5/2021","0","0","0","0","0","0",,,"0"
"SPA","1/6/2021","0","0","0","0","0","0",,,"0"
"SPA","2/6/2021","0","0","0","0","0","0",,,"0"
"SPA","3/6/2021","0","0","0","0","0","0",,,"0"
"SPA","4/6/2021","0","0","0","0","0","0",,,"0"
"SPA","5/6/2021","0","0","0","0","0","0",,,"0"
"SPA","6/6/2021","0","0","0","0","0","0",,,"0"
"SPA","7/6/2021","0","0","0","0","0","0",,,"0"
"SPA","8/6/2021","0","0","0","0","0","0",,,"0"
"SPA","9/6/2021","0","0","0","0","0","0",,,"0"
"SPA","10/6/2021","0","0","0","0","0","0",,,"0"
"SPA","11/6/2021","0","0","0","0","0","0",,,"0"
"SPA","12/6/2021","0","0","0","0","0","0",,,"0"
"SPA","13/6/2021","0","0","0","0","0","0",,,"0"
"SPA","14/6/2021","0","0","0","0","0","0",,,"0"
"SPA","15/6/2021","0","0","0","0","0","0",,,"0"
"SPA","16/6/2021","0","0","0","0","0","0",,,"0"
"SPA","17/6/2021","0","0","0","0","0","0",,,"0"
"SPA","18/6/2021","0","0","0","0","0","0",,,"0"
"SPA","19/6/2021","0","0","0","0","0","0",,,"0"
"SPA","20/6/2021","0","0","0","0","0","0",,,"0"
"SPA","21/6/2021","0","0","0","0","0","0",,,"0"
"SPA","22/6/2021","0","0","0","0","0","0",,,"0"
"SPA","23/6/2021","0","0","0","0","0","0",,,"0"
"SPA","24/6/2021","0","0","0","0","0","0",,,"0"
"SPA","25/6/2021","0","0","0","0","0","0",,,"0"
"SPA","26/6/2021","0","0","0","0","0","0",,,"0"
"SPA","27/6/2021","0","0","0","0","0","0",,,"0"
"SPA","28/6/2021","0","0","0","0","0","0",,,"0"
"SPA","29/6/2021","0","0","0","0","0","0",,,"0"
"SPA","30/6/2021","0","0","0","0","0","0",,,"0"
"SPA","1/7/2021","0","0","0","0","0","0",,,"0"
"SPA","2/7/2021","0","0","0","0","0","0",,,"0"
"SPA","3/7/2021","0","0","0","0","0","0",,,"0"
"SPA","4/7/2021","0","0","0","0","0","0",,,"0"
"SPA","5/7/2021","0","0","0","0","0","0",,,"0"
"SPA","6/7/2021","0","0","0","0","0","0",,,"0"
"SPA","7/7/2021","0","0","0","0","0","0",,,"0"
"SPA","8/7/2021","0","0","0","0","0","0",,,"0"
"SPA","9/7/2021","0","0","0","0","0","0",,,"0"
"SPA","10/7/2021","0","0","0","0","0","0",,,"0"
"SPA","11/7/2021","0","0","0","0","0","0",,,"0"
"SPA","12/7/2021","0","0","0","0","0","0",,,"0"
"SPA","13/7/2021","0","0","0","0","0","0",,,"0"
"SPA","14/7/2021","0","0","0","0","0","0",,,"0"
"SPA","15/7/2021","0","0","0","0","0","0",,,"0"
"SPA","16/7/2021","0","0","0","0","0","0",,,"0"
"SPA","17/7/2021","0","0","0","0","0","0",,,"0"
"SPA","18/7/2021","0","0","0","0","0","0",,,"0"
"SPA","19/7/2021","0","0","0","0","0","0",,,"0"
"SPA","20/7/2021","0","0","0","0","0","0",,,"0"
"SPA","21/7/2021","0","0","0","0","0","0",,,"0"
"SPA","22/7/2021","0","0","0","0","0","0",,,"0"
"SPA","23/7/2021","0","0","0","0","0","0",,,"0"
"SPA","24/7/2021","0","0","0","0","0","0",,,"0"
"SPA","25/7/2021","0","0","0","0","0","0",,,"0"
"SPA","26/7/2021","0","0","0","0","0","0",,,"0"
"SPA","27/7/2021","0","0","0","0","0","0",,,"0"
"SPA","28/7/2021","0","0","0","0","0","0",,,"0"
"SPA","29/7/2021","0","0","0","0","0","0",,,"0"
"SPA","30/7/2021","0","0","0","0","0","0",,,"0"
"SPA","31/7/2021","0","0","0","0","0","0",,,"0"
"SPA","1/8/2021","0","0","0","0","0","0",,,"0"
"SPA","2/8/2021","0","0","0","0","0","0",,,"0"
"SPA","3/8/2021","0","0","0","0","0","0",,,"0"
"SPA","4/8/2021","0","0","0","0","0","0",,,"0"
"SPA","5/8/2021","0","0","0","0","0","0",,,"0"
"SPA","6/8/2021","0","0","0","0","0","0",,,"0"
"SPA","7/8/2021","0","0","0","0","0","0",,,"0"
"SPA","8/8/2021","0","0","0","0","0","0",,,"0"
"SPA","9/8/2021","0","0","0","0","0","0",,,"0"
"SPA","10/8/2021","0","0","0","0","0","0",,,"0"
"SPA","11/8/2021","0","0","0","0","0","0",,,"0"
"SPA","12/8/2021","0","0","0","0","0","0",,,"0"
"SPA","13/8/2021","0","0","0","0","0","0",,,"0"
"SPA","14/8/2021","0","0","0","0","0","0",,,"0"
"SPA","15/8/2021","0","0","0","0","0","0",,,"0"
"SPA","16/8/2021","0","0","0","0","0","0",,,"0"
"SPA","17/8/2021","0","0","0","0","0","0",,,"0"
"SPA","18/8/2021","0","0","0","0","0","0",,,"0"
"SPA","19/8/2021","0","0","0","0","0","0",,,"0"
"SPA","20/8/2021","0","0","0","0","0","0",,,"0"
"SPA","21/8/2021","0","0","0","0","0","0",,,"0"
"SPA","22/8/2021","0","0","0","0","0","0",,,"0"
"SPA","23/8/2021","0","0","0","0","0","0",,,"0"
"SPA","24/8/2021","0","0","0","0","0","0",,,"0"
"SPA","25/8/2021","0","0","0","0","0","0",,,"0"
"SPA","26/8/2021","0","0","0","0","0","0",,,"0"
"SPA","27/8/2021","0","0","0","0","0","0",,,"0"
"SPA","28/8/2021","0","0","0","0","0","0",,,"0"
"SPA","29/8/2021","0","0","0","0","0","0",,,"0"
"SPA","30/8/2021","0","0","0","0","0","0",,,"0"
"SPA","31/8/2021","0","0","0","0","0","0",,,"0"
"SPA","1/9/2021","0","0","0","0","0","0",,,"0"
"SPA","2/9/2021","0","0","0","0","0","0",,,"0"
"SPA","3/9/2021","0","0","0","0","0","0",,,"0"
"SPA","4/9/2021","0","0","0","0","0","0",,,"0"
"SPA","5/9/2021","0","0","0","0","0","0",,,"0"
"SPA","6/9/2021","0","0","0","0","0","0",,,"0"
"SPA","7/9/2021","0","0","0","0","0","0",,,"0"
"SPA","8/9/2021","0","0","0","0","0","0",,,"0"
"SPA","9/9/2021","0","0","0","0","0","0",,,"0"
"SPA","10/9/2021","0","0","0","0","0","0",,,"0"
"SPA","11/9/2021","0","0","0","0","0","0",,,"0"
"SPA","12/9/2021","0","0","0","0","0","0",,,"0"
"SPA","13/9/2021","0","0","0","0","0","0",,,"0"
"SPA","14/9/2021","0","0","0","0","0","0",,,"0"
"SPA","15/9/2021","0","0","0","0","0","0",,,"0"
"SPA","16/9/2021","0","0","0","0","0","0",,,"0"
"SPA","17/9/2021","0","0","0","0","0","0",,,"0"
"SPA","18/9/2021","0","0","0","0","0","0",,,"0"
"SPA","19/9/2021","0","0","0","0","0","0",,,"0"
"SPA","20/9/2021","0","0","0","0","0","0",,,"0"
"SPA","21/9/2021","0","0","0","0","0","0",,,"0"
"SPA","22/9/2021","0","0","0","0","0","0",,,"0"
"SPA","23/9/2021","0","0","0","0","0","0",,,"0"
"SPA","24/9/2021","0","0","0","0","0","0",,,"0"
"SPA","25/9/2021","0","0","0","0","0","0",,,"0"
"SPA","26/9/2021","0","0","0","0","0","0",,,"0"
"SPA","27/9/2021","0","0","0","0","0","0",,,"0"
"SPA","28/9/2021","0","0","0","0","0","0",,,"0"
"SPA","29/9/2021","0","0","0","0","0","0",,,"0"
"SPA","30/9/2021","0","0","0","0","0","0",,,"0"
"SPA","1/10/2021","0","0","0","0","0","0",,,"0"
"SPA","2/10/2021","21","0","0","0","-21","0","-1",,"1"
"SPA","3/10/2021","21","0","0","0","-21","0","-1",,"1"
"SPA","4/10/2021","0","0","0","0","0","0",,,"0"
"SPA","5/10/2021","0","0","0","0","0","0",,,"0"
"SPA","6/10/2021","0","0","0","0","0","0",,,"0"
"SPA","7/10/2021","0","0","0","0","0","0",,,"0"
"SPA","8/10/2021","0","0","0","0","0","0",,,"0"
"SPA","9/10/2021","8","0","0","0","-8","0","-1",,"1"
"SPA","10/10/2021","57","0","0","0","-57","0","-1",,"1"
"SPA","11/10/2021","57","0","0","0","-57","0","-1",,"1"
"SPA","12/10/2021","57","0","0","0","-57","0","-1",,"1"
"SPA","13/10/2021","57","0","0","0","-57","0","-1",,"1"
"SPA","14/10/2021","18","0","0","0","-18","0","-1",,"1"
"SPA","15/10/2021","10","0","0","0","-10","0","-1",,"1"
"SPA","16/10/2021","50","0","0","0","-50","0","-1",,"1"
"SPA","17/10/2021","40","0","0","0","-40","0","-1",,"1"
"SPA","18/10/2021","19","0","0","0","-19","0","-1",,"1"
"SPA","19/10/2021","29","0","0","0","-29","0","-1",,"1"
"SPA","20/10/2021","10","0","0","0","-10","0","-1",,"1"
"SPA","21/10/2021","10","0","0","0","-10","0","-1",,"1"
"SPA","22/10/2021","2","960","2","480","0","-480","0","-0.5","0"
"SPA","23/10/2021","33","960","2","480","-31","-480","-0.939393939","-0.5","1"
"SPA","24/10/2021","33","960","2","480","-31","-480","-0.939393939","-0.5","1"
"SPA","25/10/2021","12","960","2","480","-10","-480","-0.833333333","-0.5","1"
"SPA","26/10/2021","0","0","0","0","0","0",,,"0"
"SPA","27/10/2021","12","0","0","0","-12","0","-1",,"1"
"SPA","28/10/2021","12","0","0","0","-12","0","-1",,"1"
"SPA","29/10/2021","12","0","0","0","-12","0","-1",,"1"
"SPA","30/10/2021","40","0","0","0","-40","0","-1",,"1"
